symbol,date,event,prior_regime
SABR,2024-03-04,SOS,DISTRIBUTION
SABR,2025-11-06,SOW,DISTRIBUTION
SAGP,2024-08-08,SOS,DISTRIBUTION
SAH,2024-11-25,SOS,DISTRIBUTION
SAH,2024-09-10,SOW,ACCUMULATION
SAIA,2025-04-25,SOW,ACCUMULATION
SAN,2025-07-02,SOS,DISTRIBUTION
SANA,2024-03-04,SOS,DISTRIBUTION
SANA,2025-03-18,SOW,ACCUMULATION
SANM,2025-10-06,SOS,DISTRIBUTION
SANM,2024-04-04,SOW,ACCUMULATION
SAR,2024-11-25,SOS,DISTRIBUTION
SAP,2025-02-21,SOS,DISTRIBUTION
SARK,2024-08-05,SOS,MARKDOWN
SARK,2024-07-16,SOW,ACCUMULATION
SARO,2025-03-25,SOS,DISTRIBUTION
SARO,2024-12-12,SOW,DISTRIBUTION
SAWG,2025-09-29,SOS,DISTRIBUTION
SAWS,2024-09-27,SOW,ACCUMULATION
SAVA,2024-06-28,SOW,ACCUMULATION
SB,2024-06-03,SOS,DISTRIBUTION
SBDS,2025-09-22,SOS,DISTRIBUTION
SBAC,2024-04-10,SOS,ACCUMULATION
SBAC,2024-02-27,SOW,DISTRIBUTION
SBCF,2025-08-22,SOS,ACCUMULATION
SBET,2024-03-18,SOS,DISTRIBUTION
SBEV,2025-04-21,SOS,DISTRIBUTION
SBFG,2024-10-01,SOS,DISTRIBUTION
SBH,2024-09-18,SOS,DISTRIBUTION
SBIT,2024-11-11,SOW,ACCUMULATION
SBIO,2025-11-03,SOS,DISTRIBUTION
SBR,2025-09-05,SOS,DISTRIBUTION
SBS,2025-10-27,SOS,DISTRIBUTION
SBSW,2024-04-09,SOS,DISTRIBUTION
SBSW,2024-09-10,SOW,MARKUP
SBUX,2024-08-13,SOS,DISTRIBUTION
SCAP,2024-07-18,SOS,DISTRIBUTION
SCC,2024-04-19,SOS,DISTRIBUTION
SCCO,2025-10-28,SOS,DISTRIBUTION
SCHA,2024-12-18,SOW,ACCUMULATION
SCHE,2024-10-11,SOS,DISTRIBUTION
SCHO,2024-12-04,SOW,ACCUMULATION
SCHP,2024-08-23,SOS,DISTRIBUTION
SCHP,2024-12-18,SOW,MARKUP
SCHV,2024-09-11,SOS,DISTRIBUTION
SCHY,2024-12-18,SOW,ACCUMULATION
SCI,2024-11-06,SOS,ACCUMULATION
SCLZ,2024-10-15,SOS,DISTRIBUTION
SCM,2025-03-03,SOS,DISTRIBUTION
SCLX,2025-09-16,SOS,DISTRIBUTION
SCOR,2024-08-06,SOW,ACCUMULATION
SCWO,2025-01-29,SOW,DISTRIBUTION
SCYB,2024-04-10,SOW,MARKUP
SDCI,2025-11-10,SOS,DISTRIBUTION
SDEM,2025-09-11,SOS,DISTRIBUTION
SDEM,2025-04-07,SOW,ACCUMULATION
SDIV,2025-07-02,SOS,ACCUMULATION
SDIV,2024-12-18,SOW,ACCUMULATION
SDOG,2024-11-21,SOS,DISTRIBUTION
SDRL,2024-11-12,SOW,MARKUP
SDS,2025-08-22,SOW,ACCUMULATION
SDY,2024-09-11,SOS,DISTRIBUTION
SEAT,2025-04-16,SOW,ACCUMULATION
SEDG,2024-11-15,SOW,ACCUMULATION
SEE,2024-05-31,SOS,DISTRIBUTION
SEE,2025-02-21,SOW,MARKUP
SEED,2024-04-04,SOS,ACCUMULATION
SEED,2025-04-08,SOW,DISTRIBUTION
SEI,2025-09-23,SOS,DISTRIBUTION
SELX,2024-06-06,SOS,ACCUMULATION
SELX,2024-10-09,SOW,ACCUMULATION
SEM,2025-04-07,SOW,ACCUMULATION
SENEB,2024-09-20,SOS,DISTRIBUTION
SEMR,2025-08-01,SOW,DISTRIBUTION
SEPM,2025-09-04,SOS,DISTRIBUTION
SENEA,2025-06-09,SOS,DISTRIBUTION
SENS,2024-12-26,SOS,ACCUMULATION
SENS,2024-09-06,SOW,DISTRIBUTION
SEPU,2025-09-11,SOS,DISTRIBUTION
SEPP,2025-09-16,SOS,DISTRIBUTION
SEPZ,2024-08-30,SOS,DISTRIBUTION
SER,2025-11-07,SOW,DISTRIBUTION
SERV,2024-07-29,SOS,MARKDOWN
SERV,2024-07-19,SOW,ACCUMULATION
SETH,2024-11-11,SOW,ACCUMULATION
SEVN,2025-10-06,SOW,ACCUMULATION
SFBS,2024-07-16,SOS,MARKDOWN
SFBS,2024-03-05,SOW,ACCUMULATION
SFNC,2024-07-25,SOS,DISTRIBUTION
SFL,2025-10-16,SOW,ACCUMULATION
SFST,2025-11-07,SOS,DISTRIBUTION
SFYF,2024-12-09,SOS,DISTRIBUTION
SG,2024-08-15,SOS,DISTRIBUTION
SGC,2025-03-25,SOW,ACCUMULATION
SGDJ,2025-09-30,SOS,DISTRIBUTION
SGDM,2025-04-10,SOS,DISTRIBUTION
SGLC,2024-03-20,SOS,DISTRIBUTION
SGHT,2025-11-25,SOS,DISTRIBUTION
SGLY,2025-03-25,SOW,DISTRIBUTION
SGML,2024-05-14,SOS,DISTRIBUTION
SGMO,2024-07-26,SOS,DISTRIBUTION
SGMT,2025-06-24,SOS,DISTRIBUTION
SGN,2024-04-05,SOS,DISTRIBUTION
SGU,2025-02-04,SOS,DISTRIBUTION
SGU,2024-04-09,SOW,ACCUMULATION
SGRY,2025-06-20,SOW,ACCUMULATION
SH,2024-11-07,SOS,MARKDOWN
SHAK,2024-10-30,SOS,DISTRIBUTION
SHAK,2024-07-29,SOW,ACCUMULATION
SHC,2024-02-27,SOS,DISTRIBUTION
SHC,2024-03-20,SOW,MARKUP
SHBI,2024-12-04,SOS,DISTRIBUTION
SHDG,2025-09-08,SOS,DISTRIBUTION
SHE,2024-06-28,SOS,DISTRIBUTION
SHFS,2025-03-24,SOS,MARKDOWN
SHFS,2025-03-20,SOW,ACCUMULATION
SHIP,2024-05-16,SOS,MARKDOWN
SHIP,2024-03-28,SOW,ACCUMULATION
SHG,2025-11-13,SOS,DISTRIBUTION
SHG,2025-04-04,SOW,ACCUMULATION
SHMD,2024-07-05,SOS,DISTRIBUTION
SHOO,2025-04-07,SOW,DISTRIBUTION
SHPP,2025-11-11,SOS,DISTRIBUTION
SHPH,2025-04-22,SOW,ACCUMULATION
SHUS,2025-10-22,SOS,ACCUMULATION
SHW,2024-09-11,SOS,MARKDOWN
SHW,2024-04-15,SOW,ACCUMULATION
SI,2025-12-16,SOS,DISTRIBUTION
SIFY,2025-10-10,SOS,DISTRIBUTION
SIG,2025-01-14,SOW,ACCUMULATION
SIGA,2024-04-02,SOS,ACCUMULATION
SIL,2025-12-11,SOS,DISTRIBUTION
SIJ,2025-06-20,SOS,ACCUMULATION
SIJ,2024-07-18,SOW,ACCUMULATION
SIRI,2024-09-10,SOS,MARKDOWN
SITM,2025-09-15,SOS,ACCUMULATION
SIXG,2025-08-27,SOS,DISTRIBUTION
SIXA,2025-02-28,SOS,DISTRIBUTION
SIXH,2024-08-09,SOS,DISTRIBUTION
SJ,2024-04-08,SOS,DISTRIBUTION
SJM,2025-06-10,SOW,DISTRIBUTION
SJNK,2025-04-04,SOW,ACCUMULATION
SJT,2024-08-22,SOW,ACCUMULATION
SKF,2024-11-07,SOS,ACCUMULATION
SKF,2024-07-18,SOW,ACCUMULATION
SKE,2025-05-06,SOS,DISTRIBUTION
SKIL,2024-12-27,SOS,DISTRIBUTION
SKM,2024-07-31,SOS,MARKDOWN
SKM,2024-04-12,SOW,DISTRIBUTION
SKLZ,2024-03-14,SOW,ACCUMULATION
SKT,2024-10-04,SOS,MARKDOWN
SKT,2024-03-14,SOW,ACCUMULATION
SKYQ,2025-05-22,SOS,DISTRIBUTION
SKYH,2024-05-14,SOS,ACCUMULATION
SKYH,2024-06-28,SOW,MARKUP
SKYY,2025-10-07,SOS,DISTRIBUTION
SLDB,2025-02-10,SOW,DISTRIBUTION
SLDE,2025-12-09,SOS,DISTRIBUTION
SLE,2025-03-28,SOW,ACCUMULATION
SLGL,2025-09-04,SOS,DISTRIBUTION
SLI,2025-10-03,SOS,DISTRIBUTION
SLGN,2024-11-06,SOS,DISTRIBUTION
SLF,2025-05-09,SOS,DISTRIBUTION
SLM,2025-02-14,SOS,DISTRIBUTION
SLNH,2024-03-05,SOS,DISTRIBUTION
SLP,2025-06-12,SOW,DISTRIBUTION
SLQT,2024-05-16,SOS,DISTRIBUTION
SLS,2025-06-30,SOS,DISTRIBUTION
SLS,2024-12-10,SOW,ACCUMULATION
SLRX,2024-06-17,SOS,ACCUMULATION
SLSR,2025-09-29,SOS,DISTRIBUTION
SLVR,2025-09-30,SOS,DISTRIBUTION
SLVO,2025-09-17,SOS,DISTRIBUTION
SLVP,2025-09-30,SOS,DISTRIBUTION
SLYG,2024-11-06,SOS,DISTRIBUTION
SMA,2025-10-01,SOS,DISTRIBUTION
SMAP,2025-08-28,SOS,DISTRIBUTION
SMAX,2025-10-01,SOS,DISTRIBUTION
SMCO,2024-10-30,SOS,ACCUMULATION
SMCO,2024-04-22,SOW,ACCUMULATION
SMDD,2025-06-23,SOS,DISTRIBUTION
SMHX,2025-08-12,SOS,DISTRIBUTION
SMG,2024-10-04,SOS,DISTRIBUTION
SMG,2025-04-07,SOW,DISTRIBUTION
SMH,2025-07-22,SOS,ACCUMULATION
SMID,2024-12-02,SOS,DISTRIBUTION
SMIG,2024-09-18,SOS,DISTRIBUTION
SMLF,2024-11-12,SOS,ACCUMULATION
SMOG,2024-07-12,SOS,DISTRIBUTION
SMN,2024-12-18,SOS,DISTRIBUTION
SMOT,2024-11-05,SOS,DISTRIBUTION
SMP,2025-10-27,SOS,DISTRIBUTION
SMP,2024-07-01,SOW,DISTRIBUTION
SMPL,2024-11-20,SOS,DISTRIBUTION
SMRT,2025-04-07,SOW,ACCUMULATION
SMSI,2024-04-11,SOS,DISTRIBUTION
SMRI,2025-10-09,SOS,DISTRIBUTION
SMST,2025-10-30,SOS,DISTRIBUTION
SMWB,2024-11-13,SOS,MARKDOWN
SMWB,2024-07-09,SOW,ACCUMULATION
SNA,2025-01-31,SOS,DISTRIBUTION
SMX,2024-07-15,SOS,MARKDOWN
SNAL,2024-10-07,SOS,MARKDOWN
SNAL,2024-02-26,SOW,ACCUMULATION
SNBR,2024-09-17,SOS,DISTRIBUTION
SNCR,2024-08-27,SOS,DISTRIBUTION
SNCR,2024-05-10,SOW,DISTRIBUTION
SNDR,2024-11-06,SOS,DISTRIBUTION
SNEX,2024-11-20,SOS,DISTRIBUTION
SNN,2025-09-12,SOS,DISTRIBUTION
SNOU,2025-11-04,SOS,DISTRIBUTION
SNOV,2025-08-22,SOS,DISTRIBUTION
SNWV,2025-07-09,SOS,DISTRIBUTION
SNTG,2025-09-08,SOS,DISTRIBUTION
SNTG,2024-12-09,SOW,ACCUMULATION
SNT,2025-10-21,SOS,DISTRIBUTION
SO,2025-07-10,SOS,DISTRIBUTION
SNY,2024-05-01,SOS,DISTRIBUTION
SOC,2024-05-10,SOS,DISTRIBUTION
SOBR,2024-10-02,SOS,ACCUMULATION
SOHO,2025-12-18,SOS,MARKDOWN
SOHO,2025-02-07,SOW,DISTRIBUTION
SOLT,2025-07-22,SOS,DISTRIBUTION
SOGP,2025-09-02,SOS,DISTRIBUTION
SOGP,2025-04-30,SOW,ACCUMULATION
SONM,2024-07-18,SOS,ACCUMULATION
SON,2025-04-07,SOW,ACCUMULATION
SONY,2024-12-18,SOW,ACCUMULATION
SOS,2024-03-06,SOS,DISTRIBUTION
SOTK,2025-04-15,SOW,ACCUMULATION
SOXQ,2024-05-23,SOS,DISTRIBUTION
SOXS,2024-04-15,SOS,MARKDOWN
SOXS,2024-04-04,SOW,DISTRIBUTION
SPAQ,2025-10-13,SOS,ACCUMULATION
SPBC,2025-07-21,SOS,DISTRIBUTION
SPB,2024-05-09,SOS,MARKDOWN
SPB,2024-04-26,SOW,ACCUMULATION
SPCE,2024-06-17,SOS,MARKDOWN
SPDG,2025-03-07,SOS,DISTRIBUTION
SPDW,2025-04-07,SOW,ACCUMULATION
SPGI,2024-03-22,SOW,ACCUMULATION
SPHD,2024-08-02,SOS,DISTRIBUTION
SPHB,2025-09-17,SOS,DISTRIBUTION
SPIN,2025-11-04,SOS,ACCUMULATION
SPIB,2024-09-23,SOS,DISTRIBUTION
SPLV,2024-09-11,SOS,DISTRIBUTION
SPMC,2025-03-05,SOS,ACCUMULATION
SPMV,2025-10-13,SOS,DISTRIBUTION
SPOK,2024-03-01,SOS,DISTRIBUTION
SPOK,2025-04-28,SOW,ACCUMULATION
SPPL,2024-03-05,SOS,DISTRIBUTION
SPPL,2024-08-07,SOW,ACCUMULATION
SPRU,2025-11-18,SOS,DISTRIBUTION
SPRO,2025-05-30,SOS,DISTRIBUTION
SPSM,2024-07-31,SOS,DISTRIBUTION
SPTB,2024-09-04,SOS,DISTRIBUTION
SPTI,2024-09-18,SOS,DISTRIBUTION
SPTL,2024-03-01,SOS,DISTRIBUTION
SPUT,2025-12-17,SOS,DISTRIBUTION
SPVM,2024-08-23,SOS,DISTRIBUTION
SPUU,2025-07-30,SOS,DISTRIBUTION
SPWR,2024-05-13,SOS,DISTRIBUTION
SPVU,2024-03-21,SOS,ACCUMULATION
SPXS,2024-07-18,SOW,ACCUMULATION
SPYD,2024-10-21,SOS,DISTRIBUTION
SPYV,2024-07-16,SOS,DISTRIBUTION
SQMX,2025-08-11,SOS,DISTRIBUTION
SQM,2024-02-29,SOS,DISTRIBUTION
SQNS,2025-09-17,SOS,DISTRIBUTION
SQQQ,2025-11-20,SOS,ACCUMULATION
SRAD,2025-07-22,SOS,DISTRIBUTION
SRET,2024-10-21,SOS,DISTRIBUTION
SRFM,2024-12-27,SOS,DISTRIBUTION
SRL,2025-08-19,SOW,DISTRIBUTION
SRI,2025-02-03,SOW,DISTRIBUTION
SRPT,2024-06-21,SOS,MARKDOWN
SRPT,2024-05-28,SOW,ACCUMULATION
SRS,2024-12-18,SOS,ACCUMULATION
SRS,2024-10-21,SOW,ACCUMULATION
SRVR,2024-10-25,SOS,DISTRIBUTION
SRTY,2025-11-20,SOS,ACCUMULATION
SSK,2025-11-04,SOW,ACCUMULATION
SSBI,2024-02-28,SOS,ACCUMULATION
SSBI,2024-04-30,SOW,MARKUP
SSD,2024-04-04,SOS,DISTRIBUTION
SSNC,2024-07-26,SOS,DISTRIBUTION
SSPY,2025-12-10,SOS,DISTRIBUTION
SSP,2024-08-09,SOW,DISTRIBUTION
SSRM,2025-08-29,SOS,DISTRIBUTION
SSSS,2024-08-05,SOW,ACCUMULATION
SSSSL,2024-10-01,SOS,MARKDOWN
SSTK,2025-03-31,SOW,DISTRIBUTION
SSXU,2025-04-04,SOW,ACCUMULATION
SSYS,2024-04-15,SOW,DISTRIBUTION
STAG,2024-07-17,SOS,DISTRIBUTION
STAX,2025-09-16,SOS,DISTRIBUTION
STEC,2025-05-01,SOW,ACCUMULATION
STFS,2025-04-04,SOW,ACCUMULATION
STGW,2025-06-13,SOW,ACCUMULATION
STIM,2025-02-18,SOS,DISTRIBUTION
STKL,2024-05-02,SOW,DISTRIBUTION
STKS,2024-11-08,SOW,ACCUMULATION
STLD,2025-10-27,SOS,DISTRIBUTION
STLA,2025-04-08,SOW,DISTRIBUTION
STNC,2025-04-04,SOW,ACCUMULATION
STN,2025-05-15,SOS,DISTRIBUTION
STNE,2024-12-18,SOW,ACCUMULATION
STOK,2025-10-14,SOS,DISTRIBUTION
STOT,2024-07-30,SOS,MARKDOWN
STPZ,2024-05-01,SOW,ACCUMULATION
STRL,2025-07-10,SOS,DISTRIBUTION
STRO,2024-11-15,SOW,ACCUMULATION
STRR,2024-06-17,SOS,ACCUMULATION
STRT,2025-05-21,SOS,DISTRIBUTION
STRW,2025-12-03,SOS,ACCUMULATION
STSS,2025-08-27,SOS,DISTRIBUTION
STTK,2025-06-27,SOW,DISTRIBUTION
STT,2025-07-25,SOS,ACCUMULATION
STXE,2024-12-18,SOW,ACCUMULATION
STXI,2025-06-11,SOS,DISTRIBUTION
STXG,2025-09-17,SOS,DISTRIBUTION
STXK,2024-11-06,SOS,DISTRIBUTION
STXS,2024-06-28,SOW,ACCUMULATION
SU,2025-09-10,SOS,ACCUMULATION
STZ,2025-07-01,SOW,ACCUMULATION
SUB,2024-08-23,SOS,DISTRIBUTION
SUI,2024-09-20,SOS,DISTRIBUTION
SUNE,2025-04-21,SOS,MARKDOWN
SUNE,2025-03-14,SOW,DISTRIBUTION
SUGP,2024-12-17,SOW,ACCUMULATION
SUN,2024-03-14,SOS,DISTRIBUTION
SUPX,2025-08-14,SOS,DISTRIBUTION
SUPV,2024-05-06,SOS,DISTRIBUTION
SURG,2024-09-03,SOW,DISTRIBUTION
SUZ,2025-04-07,SOW,ACCUMULATION
SVM,2025-10-03,SOS,DISTRIBUTION
SVRE,2025-02-21,SOS,MARKDOWN
SVRE,2024-05-09,SOW,ACCUMULATION
SVV,2024-08-09,SOW,ACCUMULATION
SWBI,2025-04-04,SOW,ACCUMULATION
SWAN,2024-06-28,SOS,DISTRIBUTION
SWIM,2024-12-10,SOS,MARKDOWN
SWVL,2024-03-07,SOS,DISTRIBUTION
SWVL,2025-12-09,SOW,DISTRIBUTION
SXC,2024-11-06,SOS,DISTRIBUTION
SXTC,2025-02-25,SOS,ACCUMULATION
SXTC,2024-09-11,SOW,DISTRIBUTION
SY,2025-07-16,SOS,DISTRIBUTION
SYF,2025-07-01,SOS,ACCUMULATION
SYK,2024-11-15,SOS,DISTRIBUTION
SYK,2024-03-05,SOW,ACCUMULATION
SYNA,2025-04-03,SOW,DISTRIBUTION
SYNX,2025-04-01,SOW,ACCUMULATION
SYPR,2025-01-06,SOS,DISTRIBUTION
SYRE,2024-02-29,SOS,DISTRIBUTION
SYY,2025-08-13,SOS,DISTRIBUTION
SZK,2024-04-04,SOS,DISTRIBUTION
TACH,2025-12-11,SOS,DISTRIBUTION
T,2025-02-21,SOS,DISTRIBUTION
TAIL,2024-08-02,SOS,MARKDOWN
TAIL,2024-06-24,SOW,ACCUMULATION
TAFM,2024-08-02,SOS,DISTRIBUTION
TAL,2024-03-04,SOS,DISTRIBUTION
TALO,2024-02-29,SOS,DISTRIBUTION
TALO,2024-06-03,SOW,ACCUMULATION
TAP,2024-03-11,SOS,DISTRIBUTION
TATT,2025-07-29,SOS,DISTRIBUTION
TASK,2024-11-08,SOS,ACCUMULATION
TARK,2024-11-11,SOS,ACCUMULATION
TARS,2025-10-15,SOS,DISTRIBUTION
TBCH,2025-10-20,SOS,ACCUMULATION
TBBB,2024-08-22,SOS,DISTRIBUTION
TBBK,2025-08-22,SOS,DISTRIBUTION
TBF,2024-03-01,SOS,DISTRIBUTION
TBH,2025-10-06,SOS,DISTRIBUTION
TBG,2025-02-28,SOS,DISTRIBUTION
TBI,2025-05-06,SOW,ACCUMULATION
TBJL,2024-06-26,SOS,ACCUMULATION
TBLU,2025-09-11,SOS,DISTRIBUTION
TBN,2024-11-20,SOW,ACCUMULATION
TBT,2024-05-01,SOS,DISTRIBUTION
TBT,2024-08-02,SOW,MARKUP
TCBS,2025-12-23,SOS,DISTRIBUTION
TCBI,2024-11-11,SOS,DISTRIBUTION
TCBI,2024-04-19,SOW,ACCUMULATION
TCBX,2025-08-22,SOS,ACCUMULATION
TCI,2025-12-19,SOS,DISTRIBUTION
TCMD,2025-11-04,SOS,ACCUMULATION
TCPC,2024-08-12,SOW,DISTRIBUTION
TCRT,2024-05-16,SOW,ACCUMULATION
TCX,2024-05-30,SOS,DISTRIBUTION
TDG,2024-09-03,SOS,DISTRIBUTION
TDC,2025-04-04,SOW,DISTRIBUTION
TDOC,2024-08-01,SOW,DISTRIBUTION
TDTH,2025-01-30,SOW,ACCUMULATION
TDTT,2024-08-23,SOS,DISTRIBUTION
TDUP,2025-09-04,SOS,DISTRIBUTION
TDVI,2024-06-11,SOS,DISTRIBUTION
TEC,2025-11-04,SOS,DISTRIBUTION
TDY,2025-07-10,SOS,ACCUMULATION
TDY,2024-04-04,SOW,ACCUMULATION
TECX,2024-10-04,SOS,DISTRIBUTION
TECS,2024-11-04,SOS,ACCUMULATION
TEF,2025-08-15,SOS,ACCUMULATION
TEL,2025-09-24,SOS,DISTRIBUTION
TEM,2025-10-08,SOS,DISTRIBUTION
TENB,2025-10-29,SOW,ACCUMULATION
TENX,2024-12-03,SOS,DISTRIBUTION
TENX,2024-06-21,SOW,DISTRIBUTION
TER,2025-11-05,SOS,DISTRIBUTION
TEX,2024-10-08,SOW,ACCUMULATION
TFC,2025-12-10,SOS,ACCUMULATION
TFIN,2025-04-21,SOW,ACCUMULATION
TFJL,2024-04-01,SOW,DISTRIBUTION
TFLO,2024-04-01,SOW,MARKUP
TFPM,2025-12-15,SOS,DISTRIBUTION
TGRW,2025-04-08,SOW,ACCUMULATION
TGS,2025-01-02,SOS,DISTRIBUTION
TGNA,2024-07-16,SOS,DISTRIBUTION
TGNA,2024-02-29,SOW,DISTRIBUTION
TGT,2025-04-08,SOW,ACCUMULATION
TH,2024-03-25,SOS,DISTRIBUTION
TGTX,2025-03-14,SOS,DISTRIBUTION
THC,2024-06-10,SOS,DISTRIBUTION
THAR,2025-08-25,SOS,DISTRIBUTION
THD,2024-09-18,SOS,DISTRIBUTION
THD,2025-02-25,SOW,DISTRIBUTION
THFF,2025-02-07,SOS,DISTRIBUTION
THCH,2024-09-23,SOW,DISTRIBUTION
THMZ,2025-07-31,SOS,DISTRIBUTION
THG,2025-06-09,SOS,DISTRIBUTION
THM,2025-10-14,SOS,DISTRIBUTION
THO,2025-03-05,SOW,ACCUMULATION
THRM,2025-04-07,SOW,ACCUMULATION
THR,2025-12-04,SOS,DISTRIBUTION
THR,2025-02-06,SOW,ACCUMULATION
THTA,2025-04-04,SOW,DISTRIBUTION
THS,2025-05-06,SOW,DISTRIBUTION
TILL,2025-07-28,SOW,ACCUMULATION
TIME,2025-04-07,SOW,DISTRIBUTION
TIMB,2025-10-07,SOS,DISTRIBUTION
TINT,2025-04-02,SOW,ACCUMULATION
TIPX,2024-08-23,SOS,DISTRIBUTION
TIRX,2024-05-15,SOS,DISTRIBUTION
TJAN,2025-12-19,SOS,DISTRIBUTION
TJX,2025-08-06,SOS,DISTRIBUTION
TIVC,2025-03-07,SOS,MARKDOWN
TJUL,2025-08-08,SOS,DISTRIBUTION
TKC,2024-05-16,SOS,DISTRIBUTION
TKC,2024-03-21,SOW,ACCUMULATION
TKNO,2024-10-18,SOS,DISTRIBUTION
TKR,2025-04-02,SOW,DISTRIBUTION
TLF,2025-02-25,SOW,ACCUMULATION
TLK,2024-12-18,SOW,ACCUMULATION
TLN,2025-08-01,SOS,DISTRIBUTION
TLPH,2024-05-15,SOS,DISTRIBUTION
TLRY,2024-03-18,SOS,DISTRIBUTION
TLRY,2024-11-06,SOW,ACCUMULATION
TLTP,2025-02-26,SOS,DISTRIBUTION
TLYS,2025-05-13,SOW,DISTRIBUTION
TMDV,2024-08-23,SOS,MARKDOWN
TMDX,2024-06-10,SOS,DISTRIBUTION
TMFC,2024-04-15,SOW,ACCUMULATION
TMFE,2025-09-10,SOS,ACCUMULATION
TMFG,2024-07-16,SOS,MARKDOWN
TMHC,2024-07-31,SOS,DISTRIBUTION
TMO,2024-04-04,SOS,DISTRIBUTION
TMO,2025-04-04,SOW,MARKUP
TMUS,2024-07-31,SOS,DISTRIBUTION
TMV,2025-07-16,SOS,DISTRIBUTION
TNET,2025-04-07,SOW,ACCUMULATION
TNK,2024-05-02,SOS,DISTRIBUTION
TNK,2025-04-08,SOW,ACCUMULATION
TNON,2024-09-13,SOS,DISTRIBUTION
TNYA,2024-12-17,SOW,ACCUMULATION
TOI,2025-10-20,SOS,DISTRIBUTION
TOI,2024-11-06,SOW,ACCUMULATION
TOK,2024-07-18,SOS,DISTRIBUTION
TOKE,2024-04-03,SOS,DISTRIBUTION
TOKE,2025-04-04,SOW,ACCUMULATION
TOMZ,2025-01-21,SOS,ACCUMULATION
TOPP,2025-07-25,SOS,DISTRIBUTION
TORO,2025-04-15,SOW,ACCUMULATION
TOUR,2025-12-17,SOW,DISTRIBUTION
TOWN,2024-12-04,SOS,DISTRIBUTION
TOYO,2025-10-16,SOS,DISTRIBUTION
TPCS,2024-03-15,SOW,ACCUMULATION
TPG,2024-07-18,SOS,DISTRIBUTION
TPGXL,2024-05-24,SOS,DISTRIBUTION
TPH,2024-07-23,SOS,DISTRIBUTION
TPIF,2024-08-19,SOS,DISTRIBUTION
TPLC,2024-11-14,SOS,DISTRIBUTION
TPL,2024-05-09,SOW,DISTRIBUTION
TPSC,2024-11-05,SOS,DISTRIBUTION
TPR,2024-12-02,SOS,DISTRIBUTION
TPVG,2024-09-20,SOW,MARKUP
TPST,2025-04-09,SOS,ACCUMULATION
TPZ,2024-11-06,SOS,DISTRIBUTION
TR,2024-11-26,SOS,DISTRIBUTION
TR,2024-06-12,SOW,ACCUMULATION
TRAK,2024-07-22,SOS,DISTRIBUTION
TRAW,2024-09-23,SOS,ACCUMULATION
TRC,2024-05-15,SOS,ACCUMULATION
TREE,2024-07-16,SOS,DISTRIBUTION
TRFK,2024-10-24,SOS,DISTRIBUTION
TRGP,2024-09-20,SOS,DISTRIBUTION
TRI,2024-08-01,SOW,ACCUMULATION
TRIN,2024-04-15,SOW,ACCUMULATION
TRMB,2025-07-10,SOS,ACCUMULATION
TRMB,2024-08-01,SOW,ACCUMULATION
TRMK,2025-08-22,SOS,ACCUMULATION
TRN,2025-01-23,SOS,DISTRIBUTION
TRON,2025-10-10,SOW,ACCUMULATION
TRNS,2025-01-29,SOW,DISTRIBUTION
TRSG,2024-08-21,SOS,DISTRIBUTION
TRP,2024-11-07,SOS,DISTRIBUTION
TRST,2025-08-22,SOS,ACCUMULATION
TRST,2024-04-10,SOW,ACCUMULATION
TRS,2025-09-24,SOS,DISTRIBUTION
TRT,2024-07-31,SOW,ACCUMULATION
TRTX,2024-07-24,SOS,ACCUMULATION
TRU,2024-10-04,SOS,MARKDOWN
TRU,2024-04-18,SOW,ACCUMULATION
TRUE,2024-12-03,SOS,DISTRIBUTION
TRUE,2025-05-06,SOW,ACCUMULATION
TRUP,2024-05-03,SOW,ACCUMULATION
TRV,2025-09-11,SOS,DISTRIBUTION
TRVG,2025-02-06,SOS,ACCUMULATION
TRX,2025-12-08,SOS,DISTRIBUTION
TSCO,2024-06-17,SOS,DISTRIBUTION
TSCO,2025-04-07,SOW,DISTRIBUTION
TSEP,2025-06-12,SOS,MARKDOWN
TSEP,2025-04-08,SOW,DISTRIBUTION
TSEC,2024-08-02,SOS,MARKDOWN
TSEM,2025-12-12,SOS,DISTRIBUTION
TSLG,2025-09-26,SOS,DISTRIBUTION
TSL,2024-11-06,SOS,DISTRIBUTION
TSLL,2024-11-11,SOS,ACCUMULATION
TSLQ,2024-10-24,SOW,ACCUMULATION
TSLP,2024-11-25,SOS,DISTRIBUTION
TSLR,2024-11-11,SOS,ACCUMULATION
TSLT,2024-11-11,SOS,ACCUMULATION
TSLS,2024-10-24,SOW,ACCUMULATION
TSLX,2025-07-03,SOS,DISTRIBUTION
TSLX,2024-03-07,SOW,ACCUMULATION
TSMU,2025-10-08,SOS,DISTRIBUTION
TSMZ,2025-04-07,SOS,DISTRIBUTION
TSN,2024-04-24,SOS,DISTRIBUTION
TSN,2025-05-05,SOW,ACCUMULATION
TSYY,2025-11-13,SOW,ACCUMULATION
TTC,2025-01-07,SOW,ACCUMULATION
TTD,2024-12-02,SOS,DISTRIBUTION
TTEK,2025-04-02,SOW,ACCUMULATION
TTE,2024-03-18,SOS,DISTRIBUTION
TTI,2025-12-03,SOS,DISTRIBUTION
TTI,2025-04-04,SOW,ACCUMULATION
TTT,2024-04-23,SOS,DISTRIBUTION
TTMI,2025-12-04,SOS,DISTRIBUTION
TTSH,2025-12-17,SOW,ACCUMULATION
