symbol,date,event,prior_regime
KXIN,2025-11-04,BC,ACCUMULATION
KXIN,2024-10-25,SOS,MARKDOWN
KXIN,2024-04-15,SOW,ACCUMULATION
KYMR,2025-06-02,BC,ACCUMULATION
KYMR,2025-09-18,SOS,DISTRIBUTION
KYTX,2025-10-08,BC,DISTRIBUTION
KZIA,2025-06-03,BC,DISTRIBUTION
KZR,2025-10-17,BC,ACCUMULATION
L,2024-05-31,BC,MARKUP
L,2024-11-05,SPRING,DISTRIBUTION
L,2024-05-06,SOS,MARKDOWN
L,2024-04-04,SOW,DISTRIBUTION
LABD,2024-12-18,BC,MARKUP
LABD,2024-04-04,SOS,DISTRIBUTION
LAB,2025-11-25,BC,DISTRIBUTION
LAC,2025-10-03,BC,ACCUMULATION
LAC,2025-10-14,SOS,DISTRIBUTION
LAD,2025-10-23,BC,MARKUP
LAD,2024-12-19,SOS,DISTRIBUTION
LAES,2025-10-14,BC,DISTRIBUTION
LAKE,2025-10-09,BC,ACCUMULATION
LAKE,2024-03-28,SOS,DISTRIBUTION
LAMR,2025-11-07,BC,ACCUMULATION
LAMR,2024-09-25,SOS,DISTRIBUTION
LAND,2025-02-12,BC,DISTRIBUTION
LANV,2025-07-17,BC,DISTRIBUTION
LASE,2025-06-30,BC,ACCUMULATION
LASE,2024-03-21,SPRING,MARKDOWN
LASE,2024-08-12,SOS,DISTRIBUTION
LASR,2025-09-17,SOS,DISTRIBUTION
LAW,2025-10-22,BC,ACCUMULATION
LAW,2024-03-15,SOS,DISTRIBUTION
LAUR,2025-11-12,BC,ACCUMULATION
LAZR,2025-10-24,BC,MARKUP
LAZR,2024-11-21,SOS,DISTRIBUTION
LAZ,2024-11-06,BC,MARKDOWN
LBGJ,2025-09-08,SPRING,MARKDOWN
LBGJ,2025-03-05,SOW,ACCUMULATION
LBAY,2025-03-06,BC,DISTRIBUTION
LB,2025-01-21,BC,MARKDOWN
LB,2025-11-11,SOS,ACCUMULATION
LBO,2024-11-22,SOS,DISTRIBUTION
LBRDK,2024-09-24,BC,DISTRIBUTION
LBRDK,2024-10-22,SOS,DISTRIBUTION
LBTYB,2025-08-04,BC,DISTRIBUTION
LBRDA,2024-09-24,BC,ACCUMULATION
LBRDA,2024-09-23,SPRING,MARKDOWN
LBRDA,2024-09-27,SOS,DISTRIBUTION
LBRDA,2024-04-26,SOW,DISTRIBUTION
LBRT,2025-10-17,BC,ACCUMULATION
LC,2025-07-01,BC,DISTRIBUTION
LCFY,2025-04-28,BC,ACCUMULATION
LCFY,2024-03-26,SPRING,DISTRIBUTION
LCFY,2024-07-11,SOS,MARKDOWN
LCFY,2024-04-03,SOW,ACCUMULATION
LCID,2025-05-20,BC,MARKUP
LCID,2024-05-06,SOS,DISTRIBUTION
LCII,2025-10-31,BC,MARKUP
LCII,2024-03-06,SOS,DISTRIBUTION
LCF,2024-06-11,BC,MARKDOWN
LCF,2025-04-07,SPRING,ACCUMULATION
LCF,2024-06-28,SOS,DISTRIBUTION
LCNB,2025-12-15,BC,ACCUMULATION
LCR,2025-08-20,SOS,DISTRIBUTION
LCUT,2025-06-27,BC,ACCUMULATION
LCUT,2025-11-03,SOW,DISTRIBUTION
LCTX,2025-06-13,BC,MARKDOWN
LCTX,2024-10-10,SPRING,MARKUP
LCTX,2024-03-08,SOS,DISTRIBUTION
LCTX,2024-11-20,SOW,ACCUMULATION
LDI,2025-09-11,BC,ACCUMULATION
LDOS,2025-08-05,BC,DISTRIBUTION
LDWY,2025-11-05,BC,ACCUMULATION
LDWY,2024-06-24,SPRING,MARKDOWN
LDWY,2024-04-09,SOS,DISTRIBUTION
LDWY,2024-06-21,SOW,MARKUP
LE,2025-06-05,BC,MARKUP
LE,2024-03-27,SOS,DISTRIBUTION
LEA,2025-03-07,BC,DISTRIBUTION
LECO,2025-10-30,BC,MARKUP
LECO,2025-04-30,SPRING,MARKDOWN
LECO,2025-07-31,SOS,ACCUMULATION
LECO,2025-04-07,SOW,ACCUMULATION
LEE,2025-11-11,BC,DISTRIBUTION
LEE,2024-09-05,SOW,MARKUP
LEG,2025-12-01,BC,MARKDOWN
LEG,2025-02-14,SOW,ACCUMULATION
LEGN,2024-07-12,BC,MARKUP
LEGN,2024-03-13,SOS,DISTRIBUTION
LEN,2024-11-25,BC,MARKUP
LEN,2025-03-21,SPRING,DISTRIBUTION
LEN,2024-10-04,SOS,DISTRIBUTION
LEN,2025-03-28,SOW,ACCUMULATION
LEMB,2025-06-23,SOS,ACCUMULATION
LEN.B,2025-06-20,SPRING,MARKDOWN
LEN.B,2024-07-16,SOS,DISTRIBUTION
LEN.B,2025-04-03,SOW,ACCUMULATION
LENZ,2024-09-04,BC,MARKDOWN
LENZ,2024-11-06,SPRING,DISTRIBUTION
LENZ,2024-10-04,SOS,DISTRIBUTION
LESL,2025-12-02,BC,DISTRIBUTION
LEU,2025-09-19,BC,ACCUMULATION
LEU,2024-05-17,SPRING,MARKDOWN
LEU,2025-10-10,SOS,DISTRIBUTION
LEVI,2025-10-01,BC,ACCUMULATION
LEXI,2025-07-02,SOS,ACCUMULATION
LEXX,2025-08-25,BC,DISTRIBUTION
LFCR,2025-12-17,BC,MARKUP
LFCR,2024-03-21,SPRING,MARKDOWN
LFCR,2025-07-10,SOS,ACCUMULATION
LFMD,2025-08-04,BC,MARKUP
LFMD,2025-06-18,SOS,DISTRIBUTION
LFUS,2025-07-28,BC,ACCUMULATION
LFT,2025-12-11,BC,DISTRIBUTION
LFT,2024-02-26,SOS,ACCUMULATION
LFT,2025-08-11,SOW,ACCUMULATION
LGCF,2025-09-30,SOS,DISTRIBUTION
LFST,2025-11-06,BC,ACCUMULATION
LFWD,2025-09-24,BC,ACCUMULATION
LFWD,2024-03-28,SOS,DISTRIBUTION
LGCB,2024-06-12,BC,DISTRIBUTION
LGCB,2024-07-16,SOS,DISTRIBUTION
LGCL,2025-06-20,BC,DISTRIBUTION
LGCY,2025-09-18,BC,DISTRIBUTION
LGN,2025-11-18,SOS,DISTRIBUTION
LGH,2024-04-30,SOW,ACCUMULATION
LGHT,2025-03-13,SOW,ACCUMULATION
LGHL,2025-12-09,BC,ACCUMULATION
LGIH,2025-11-05,BC,ACCUMULATION
LGLV,2025-10-14,BC,MARKUP
LGL,2025-01-23,SOS,DISTRIBUTION
LGO,2025-10-10,BC,DISTRIBUTION
LHAI,2025-12-18,BC,DISTRIBUTION
LHSW,2025-09-18,BC,DISTRIBUTION
LGVN,2025-07-08,BC,DISTRIBUTION
LH,2025-04-29,BC,ACCUMULATION
LH,2024-07-31,SPRING,MARKDOWN
LIAE,2025-09-08,BC,DISTRIBUTION
LIAE,2025-09-23,SOS,DISTRIBUTION
LHX,2025-04-09,BC,MARKUP
LHX,2024-05-31,SOS,DISTRIBUTION
LIAU,2025-10-14,BC,MARKUP
LIAU,2025-09-23,SOS,DISTRIBUTION
LIAM,2025-09-23,BC,ACCUMULATION
LIAM,2025-09-19,SPRING,MARKDOWN
LIEN,2025-06-26,BC,MARKDOWN
LIEN,2025-11-18,SPRING,ACCUMULATION
LIEN,2025-06-09,SOW,DISTRIBUTION
LIDR,2024-12-27,BC,ACCUMULATION
LIDR,2024-11-18,SPRING,DISTRIBUTION
LIDR,2025-04-30,SOW,DISTRIBUTION
LIF,2025-09-08,BC,ACCUMULATION
LIF,2024-08-21,SPRING,MARKDOWN
LIF,2025-09-25,SOS,DISTRIBUTION
LICN,2025-12-05,BC,DISTRIBUTION
LICN,2024-04-25,SPRING,MARKDOWN
LICN,2025-03-03,SOS,ACCUMULATION
LILA,2025-02-12,BC,MARKUP
LILA,2024-05-08,SOS,DISTRIBUTION
LIMI,2025-07-08,BC,DISTRIBUTION
LIMI,2025-07-30,SOS,DISTRIBUTION
LII,2025-03-21,SPRING,ACCUMULATION
LILAK,2025-11-06,BC,ACCUMULATION
LILAK,2024-07-11,SOS,DISTRIBUTION
LINE,2025-08-06,BC,DISTRIBUTION
LINE,2025-02-25,SPRING,MARKDOWN
LINE,2025-01-15,SOW,MARKUP
LINK,2025-09-17,BC,ACCUMULATION
LINK,2024-07-12,SOW,ACCUMULATION
LION,2025-12-23,BC,ACCUMULATION
LION,2025-07-11,SPRING,ACCUMULATION
LINC,2025-05-08,SOS,DISTRIBUTION
LIND,2025-08-05,BC,ACCUMULATION
LIQT,2024-12-05,SPRING,ACCUMULATION
LIQT,2025-02-12,SOW,ACCUMULATION
LIT,2025-09-24,BC,ACCUMULATION
LIT,2025-04-09,SPRING,MARKDOWN
LIT,2025-10-07,SOS,DISTRIBUTION
LIT,2024-09-06,SOW,ACCUMULATION
LITL,2025-09-11,SOS,DISTRIBUTION
LITB,2025-09-04,BC,DISTRIBUTION
LITB,2024-06-06,SPRING,MARKDOWN
LITB,2024-09-05,SOS,ACCUMULATION
LITB,2024-04-02,SOW,ACCUMULATION
LITP,2025-09-25,BC,MARKUP
LITP,2024-03-01,SOS,DISTRIBUTION
LITE,2025-11-05,BC,ACCUMULATION
LITE,2025-11-24,SOS,DISTRIBUTION
LITM,2024-12-18,BC,ACCUMULATION
LITM,2024-12-17,SPRING,MARKDOWN
LITM,2024-04-09,SOS,DISTRIBUTION
LITM,2024-10-28,SOW,ACCUMULATION
LIVE,2025-04-11,BC,ACCUMULATION
LIVE,2025-03-25,SPRING,DISTRIBUTION
LIVN,2025-11-12,BC,ACCUMULATION
LIXT,2025-07-02,BC,ACCUMULATION
LIXT,2025-09-12,SOS,DISTRIBUTION
LKFN,2024-07-10,SPRING,ACCUMULATION
LLDR,2025-06-30,BC,ACCUMULATION
LLDR,2024-12-26,SOW,DISTRIBUTION
LKQ,2025-10-31,BC,MARKDOWN
LKQ,2025-07-24,SOW,DISTRIBUTION
LLYVK,2024-11-12,BC,ACCUMULATION
LLYVK,2025-02-03,SOS,DISTRIBUTION
LLYVK,2024-04-16,SOW,ACCUMULATION
LLY,2024-07-02,BC,ACCUMULATION
LLY,2025-11-05,SOS,MARKDOWN
LLY,2025-08-07,SOW,ACCUMULATION
LLYVA,2025-07-23,BC,MARKDOWN
LLYVA,2025-09-03,SOS,DISTRIBUTION
LLYVA,2024-08-01,SOW,ACCUMULATION
LMAT,2025-08-26,BC,ACCUMULATION
LMAT,2025-02-14,SOS,DISTRIBUTION
LMBO,2025-09-18,SOS,DISTRIBUTION
LMB,2024-11-19,SOS,DISTRIBUTION
LMFA,2025-07-21,BC,DISTRIBUTION
LMFA,2024-06-10,SOS,MARKDOWN
LMTL,2025-10-15,BC,DISTRIBUTION
LMND,2025-11-05,BC,ACCUMULATION
LMND,2024-11-06,SPRING,MARKDOWN
LMT,2025-03-24,SPRING,MARKDOWN
LMT,2025-02-14,SOW,DISTRIBUTION
LMNR,2025-06-10,BC,DISTRIBUTION
LMNR,2024-07-15,SPRING,MARKDOWN
LNC,2025-07-31,BC,ACCUMULATION
LNC,2025-08-07,SOS,DISTRIBUTION
LNKS,2025-09-09,BC,MARKUP
LNKS,2025-03-19,SOS,DISTRIBUTION
LNG,2025-01-16,BC,ACCUMULATION
LNG,2024-10-31,SPRING,MARKDOWN
LNKB,2025-12-19,SOS,DISTRIBUTION
LND,2025-07-01,BC,MARKDOWN
LND,2024-12-23,SOW,DISTRIBUTION
LNN,2025-02-18,SOS,DISTRIBUTION
LNTH,2025-07-08,BC,DISTRIBUTION
LNT,2025-10-06,SOS,DISTRIBUTION
LOAN,2025-07-02,BC,DISTRIBUTION
LNSR,2025-01-27,BC,MARKDOWN
LNSR,2025-02-28,SPRING,DISTRIBUTION
LNSR,2025-02-28,SOS,DISTRIBUTION
LOAR,2024-08-13,SPRING,MARKDOWN
LNZA,2024-12-24,BC,DISTRIBUTION
LOBO,2025-10-16,BC,MARKDOWN
LOBO,2025-04-07,SOW,DISTRIBUTION
LODI,2025-07-14,BC,DISTRIBUTION
LOCO,2025-06-20,BC,ACCUMULATION
LOCO,2024-07-29,SOS,DISTRIBUTION
LOCL,2025-07-28,BC,DISTRIBUTION
LOCL,2025-04-04,SOS,ACCUMULATION
LOGI,2025-01-21,BC,DISTRIBUTION
LOCT,2025-04-04,SOW,ACCUMULATION
LOOP,2025-05-30,BC,ACCUMULATION
LOOP,2024-07-26,SPRING,MARKDOWN
LOOP,2024-07-25,SOW,DISTRIBUTION
LOPP,2025-09-03,BC,ACCUMULATION
LOUP,2024-12-16,SOS,DISTRIBUTION
LOPE,2025-01-31,SOS,DISTRIBUTION
LOMA,2025-10-13,BC,DISTRIBUTION
LOMA,2024-09-18,SOS,ACCUMULATION
LOVE,2025-09-10,BC,DISTRIBUTION
LOVE,2025-11-19,SPRING,DISTRIBUTION
LPA,2025-05-23,BC,ACCUMULATION
LPA,2025-05-08,SPRING,ACCUMULATION
LPA,2024-05-24,SOS,DISTRIBUTION
LPA,2025-09-29,SOW,DISTRIBUTION
LOW,2025-08-13,BC,ACCUMULATION
LOW,2024-06-25,SOW,ACCUMULATION
LOWV,2025-07-31,SOS,DISTRIBUTION
LPG,2025-08-01,BC,ACCUMULATION
LPL,2025-08-13,BC,ACCUMULATION
LPRE,2025-09-04,SOS,DISTRIBUTION
LPLA,2024-12-18,SOS,DISTRIBUTION
LPRO,2024-03-26,SPRING,MARKDOWN
LPRO,2024-03-25,SOW,ACCUMULATION
LPSN,2025-06-25,BC,ACCUMULATION
LPTH,2025-09-26,BC,ACCUMULATION
LPTH,2025-10-14,SOS,DISTRIBUTION
LPX,2025-08-06,BC,DISTRIBUTION
LQAI,2024-10-16,BC,MARKDOWN
LQAI,2024-11-06,SOS,DISTRIBUTION
LQAI,2024-04-19,SOW,ACCUMULATION
LQD,2025-09-04,SPRING,MARKDOWN
LQDA,2025-08-12,BC,ACCUMULATION
LQDA,2024-11-25,SPRING,MARKDOWN
LQDA,2025-11-18,SOS,DISTRIBUTION
LQDH,2025-10-14,BC,ACCUMULATION
LQDB,2025-10-27,BC,ACCUMULATION
LQDB,2024-09-16,SOS,MARKDOWN
LQPE,2025-10-06,BC,MARKUP
LRCU,2025-11-05,SOS,DISTRIBUTION
LQIG,2025-08-27,BC,MARKUP
LQDT,2025-11-21,BC,ACCUMULATION
LQDT,2024-11-04,SPRING,MARKDOWN
LRE,2025-08-06,BC,DISTRIBUTION
LRGG,2025-07-31,SOS,DISTRIBUTION
LRCX,2025-09-11,BC,ACCUMULATION
LRCX,2024-12-02,SOW,DISTRIBUTION
LRMR,2025-10-01,BC,ACCUMULATION
LRHC,2025-04-16,SOW,ACCUMULATION
LRN,2024-10-23,BC,MARKDOWN
LSAT,2024-10-21,SOS,DISTRIBUTION
LSAF,2024-11-05,SOS,DISTRIBUTION
LSBK,2025-07-09,BC,DISTRIBUTION
LSBK,2024-04-23,SOW,ACCUMULATION
LSAK,2024-09-11,BC,DISTRIBUTION
LSAK,2024-05-10,SOS,MARKDOWN
LSAK,2024-03-18,SOW,ACCUMULATION
LSCC,2025-08-05,BC,ACCUMULATION
LSEQ,2025-09-19,BC,MARKUP
LSEQ,2025-10-13,SPRING,DISTRIBUTION
LSEQ,2024-06-25,SOS,DISTRIBUTION
LSF,2025-05-08,BC,MARKUP
LSF,2024-11-07,SOS,DISTRIBUTION
LSPD,2025-11-06,BC,ACCUMULATION
LSPD,2024-05-16,SOS,DISTRIBUTION
LSTA,2025-07-08,BC,ACCUMULATION
LSTA,2025-05-13,SPRING,MARKDOWN
LSTA,2025-04-04,SOW,ACCUMULATION
LSTR,2025-10-08,BC,DISTRIBUTION
LSTR,2024-04-24,SPRING,MARKDOWN
LSVD,2025-11-06,SOS,DISTRIBUTION
LTBR,2025-10-10,SOS,DISTRIBUTION
LTM,2025-07-10,SOS,DISTRIBUTION
LTH,2025-11-04,BC,DISTRIBUTION
LTH,2025-01-16,SOS,ACCUMULATION
LTH,2024-05-01,SOW,ACCUMULATION
LTL,2025-09-02,SOS,DISTRIBUTION
LTRN,2025-07-23,BC,MARKUP
LTRN,2024-02-28,SOS,DISTRIBUTION
LUD,2025-09-02,BC,ACCUMULATION
LUCK,2025-07-22,BC,ACCUMULATION
LTRX,2025-12-11,BC,ACCUMULATION
LTRX,2025-08-18,SPRING,MARKDOWN
LTRX,2024-11-08,SOW,ACCUMULATION
LU,2025-10-01,BC,ACCUMULATION
LU,2024-03-21,SOS,MARKDOWN
LU,2024-03-05,SOW,ACCUMULATION
LUCD,2025-10-08,BC,MARKUP
LUCD,2025-02-10,SOS,DISTRIBUTION
LUCY,2025-04-10,BC,ACCUMULATION
LUCY,2025-11-11,SPRING,DISTRIBUTION
LUCY,2024-07-18,SOS,MARKDOWN
LULU,2025-06-27,SPRING,ACCUMULATION
LULU,2025-09-04,SOW,ACCUMULATION
LUMN,2025-10-31,BC,ACCUMULATION
LUMN,2025-04-09,SPRING,MARKDOWN
LUNG,2025-02-20,BC,MARKUP
LUNG,2024-05-02,SOS,DISTRIBUTION
LUNR,2025-12-22,BC,DISTRIBUTION
LUV,2025-07-10,BC,ACCUMULATION
LVHD,2024-09-11,SOS,DISTRIBUTION
LVO,2025-05-15,BC,DISTRIBUTION
LVRO,2025-05-02,SOW,ACCUMULATION
LVLU,2025-11-13,BC,DISTRIBUTION
LVLU,2024-08-02,SPRING,MARKDOWN
LVS,2025-10-23,BC,ACCUMULATION
LWAY,2025-08-12,BC,ACCUMULATION
LW,2025-10-01,BC,ACCUMULATION
LW,2025-07-22,SPRING,MARKDOWN
LW,2025-02-24,SOW,DISTRIBUTION
LWLG,2025-08-26,BC,ACCUMULATION
LWLG,2024-04-26,SOS,DISTRIBUTION
LXEH,2025-07-31,BC,DISTRIBUTION
LXEO,2025-03-24,BC,DISTRIBUTION
LXU,2025-10-03,BC,ACCUMULATION
LXU,2024-04-30,SOS,ACCUMULATION
LXU,2025-03-28,SOW,DISTRIBUTION
LXRX,2025-10-09,BC,MARKDOWN
LXRX,2025-03-28,SOW,ACCUMULATION
LYB,2025-08-04,SOW,ACCUMULATION
LYEL,2025-12-22,SOS,DISTRIBUTION
LYFT,2025-08-15,BC,ACCUMULATION
LYFT,2024-04-17,SOS,DISTRIBUTION
LYFT,2024-07-25,SOW,MARKUP
LYG,2025-08-01,BC,ACCUMULATION
LYG,2025-01-14,SPRING,ACCUMULATION
LYRA,2025-10-06,BC,DISTRIBUTION
LYRA,2025-06-02,SOS,ACCUMULATION
LYRA,2025-04-15,SOW,ACCUMULATION
LYV,2024-11-06,BC,MARKDOWN
LYV,2025-03-31,SPRING,DISTRIBUTION
LYV,2024-11-18,SOS,DISTRIBUTION
LYTS,2025-08-22,BC,ACCUMULATION
LYTS,2025-01-23,SOS,ACCUMULATION
LZMH,2025-10-30,BC,DISTRIBUTION
LZB,2025-11-19,BC,ACCUMULATION
LZB,2025-11-18,SPRING,MARKDOWN
LZB,2025-11-06,SOW,ACCUMULATION
LZM,2025-09-05,BC,MARKDOWN
LZM,2024-08-30,SPRING,ACCUMULATION
LZM,2024-03-14,SOS,DISTRIBUTION
LZM,2025-02-11,SOW,ACCUMULATION
LZ,2025-01-27,BC,ACCUMULATION
M,2025-12-02,BC,ACCUMULATION
M,2025-08-12,SPRING,MARKDOWN
M,2025-04-03,SOW,ACCUMULATION
MA,2024-04-15,SOW,ACCUMULATION
MAGH,2025-12-03,SOS,DISTRIBUTION
MAA,2024-08-02,BC,ACCUMULATION
MAA,2024-08-01,SPRING,MARKDOWN
MAC,2024-04-23,SOW,ACCUMULATION
MAGA,2024-12-02,SOS,DISTRIBUTION
MAMK,2025-10-24,SOS,DISTRIBUTION
MAGX,2024-11-19,SOS,DISTRIBUTION
MAGS,2025-08-22,BC,ACCUMULATION
MAGS,2025-09-23,SOS,DISTRIBUTION
MAIN,2025-08-08,BC,ACCUMULATION
MAIN,2024-08-05,SPRING,MARKDOWN
MAKX,2025-08-13,BC,ACCUMULATION
MAKX,2025-10-09,SOS,DISTRIBUTION
MAMB,2024-07-16,SOS,DISTRIBUTION
MAMO,2025-12-01,BC,DISTRIBUTION
MAN,2025-03-06,BC,DISTRIBUTION
MANH,2024-07-24,BC,DISTRIBUTION
MANH,2025-02-11,SPRING,MARKDOWN
MANH,2024-09-03,SOS,DISTRIBUTION
MANH,2025-02-10,SOW,MARKUP
MAPP,2025-09-15,SOS,DISTRIBUTION
MAR,2025-11-05,BC,ACCUMULATION
MAPS,2025-12-16,BC,ACCUMULATION
MAPS,2024-03-27,SOS,DISTRIBUTION
MANU,2025-10-15,BC,MARKUP
MANU,2025-06-23,SOS,DISTRIBUTION
MARA,2025-09-29,BC,DISTRIBUTION
MARPS,2025-12-17,BC,DISTRIBUTION
MARZ,2025-10-30,SOS,DISTRIBUTION
MASI,2025-02-26,BC,ACCUMULATION
MASI,2024-10-04,SPRING,MARKDOWN
MAT,2025-10-22,BC,ACCUMULATION
MAT,2024-06-21,SPRING,MARKUP
MAT,2024-03-11,SOS,DISTRIBUTION
MAT,2024-06-24,SOW,ACCUMULATION
MATV,2025-11-06,BC,DISTRIBUTION
MATW,2025-11-13,BC,DISTRIBUTION
MATX,2025-11-05,BC,MARKDOWN
MATX,2025-04-09,SPRING,MARKUP
MATX,2024-05-22,SOS,ACCUMULATION
MATX,2025-05-06,SOW,ACCUMULATION
MAXN,2025-07-21,BC,MARKUP
MAXN,2024-10-09,SOS,DISTRIBUTION
MAXI,2024-11-13,BC,DISTRIBUTION
MAXI,2024-12-04,SOS,DISTRIBUTION
MAYP,2025-02-13,SOS,DISTRIBUTION
MAZE,2025-11-05,SOS,DISTRIBUTION
MBAV,2025-06-06,SOS,DISTRIBUTION
MAYU,2024-10-22,BC,MARKUP
MAYZ,2024-09-24,BC,MARKDOWN
MAYZ,2024-11-05,SOS,DISTRIBUTION
MBBB,2024-09-16,SOS,DISTRIBUTION
MBCN,2025-11-25,SOS,DISTRIBUTION
MBC,2025-08-06,BC,MARKDOWN
MBC,2024-02-27,SOS,ACCUMULATION
MBC,2025-04-07,SOW,DISTRIBUTION
MBIN,2025-05-02,SPRING,MARKDOWN
MBIN,2025-04-29,SOW,ACCUMULATION
MBINM,2024-11-08,SOS,DISTRIBUTION
MBINM,2025-10-16,SOW,ACCUMULATION
MBINN,2024-06-06,BC,DISTRIBUTION
MBINN,2024-09-24,SOS,DISTRIBUTION
MBINN,2025-04-07,SOW,MARKUP
MBLY,2025-06-24,BC,DISTRIBUTION
MBND,2024-07-30,SOS,DISTRIBUTION
MBNE,2025-10-16,BC,ACCUMULATION
MBOT,2025-11-26,BC,DISTRIBUTION
MBOT,2025-01-06,SOS,ACCUMULATION
MBRX,2024-11-14,BC,DISTRIBUTION
MBSF,2025-10-31,BC,DISTRIBUTION
MBX,2025-07-25,BC,MARKUP
MBX,2024-12-09,SOS,DISTRIBUTION
MBUU,2025-08-22,BC,MARKDOWN
MBUU,2025-03-31,SPRING,MARKUP
MBUU,2024-10-02,SOS,DISTRIBUTION
MBUU,2025-04-04,SOW,ACCUMULATION
MBWM,2025-02-11,SOS,DISTRIBUTION
MCDS,2025-08-25,SOS,ACCUMULATION
MCBS,2024-11-06,BC,MARKDOWN
MCBS,2024-11-11,SOS,DISTRIBUTION
MCBS,2024-03-14,SOW,ACCUMULATION
MCHB,2025-12-10,BC,DISTRIBUTION
MCD,2025-03-07,BC,MARKDOWN
MCD,2024-03-13,SOW,ACCUMULATION
MCFT,2025-08-27,BC,ACCUMULATION
MCFT,2025-09-08,SOS,DISTRIBUTION
MCH,2025-08-29,SOS,DISTRIBUTION
MCHS,2025-12-16,BC,DISTRIBUTION
MCHP,2025-12-03,BC,ACCUMULATION
MCHI,2024-10-07,BC,ACCUMULATION
MCHI,2024-05-02,SPRING,MARKDOWN
MCHI,2025-08-22,SOS,ACCUMULATION
MCHX,2024-12-06,BC,MARKDOWN
MCHX,2024-03-15,SOW,ACCUMULATION
MCK,2025-04-03,BC,ACCUMULATION
MCK,2025-02-28,SPRING,MARKDOWN
MCK,2025-09-23,SOS,ACCUMULATION
MCO,2025-06-30,BC,ACCUMULATION
MCO,2024-03-15,SPRING,MARKDOWN
MCRB,2025-11-19,BC,ACCUMULATION
MCRI,2025-07-17,SOS,DISTRIBUTION
MCSE,2024-08-01,SOW,ACCUMULATION
MCS,2024-11-01,BC,MARKDOWN
MCS,2024-05-02,SOW,ACCUMULATION
MCY,2024-07-31,BC,ACCUMULATION
MCY,2024-09-03,SOS,DISTRIBUTION
MCW,2025-02-28,BC,DISTRIBUTION
MCW,2025-10-10,SOW,DISTRIBUTION
MDAI,2025-10-14,BC,MARKUP
MDAI,2024-12-31,SOS,DISTRIBUTION
MDBH,2025-10-23,BC,DISTRIBUTION
MDBH,2024-12-26,SPRING,ACCUMULATION
MDBH,2025-01-29,SOW,ACCUMULATION
MDB,2025-08-28,BC,DISTRIBUTION
MDEV,2025-11-25,BC,MARKUP
MDIA,2025-09-16,BC,ACCUMULATION
MDGL,2025-11-04,BC,ACCUMULATION
MDGL,2025-11-24,SOS,DISTRIBUTION
MDLZ,2025-07-01,BC,ACCUMULATION
MDLZ,2025-12-10,SPRING,DISTRIBUTION
MDRR,2025-08-21,BC,DISTRIBUTION
MDT,2024-03-27,SOW,ACCUMULATION
MDST,2025-07-01,BC,DISTRIBUTION
MDU,2025-11-06,BC,DISTRIBUTION
MDWD,2025-01-24,BC,DISTRIBUTION
MDWD,2024-03-04,SPRING,MARKDOWN
MDWD,2025-07-09,SOS,DISTRIBUTION
MDXG,2025-10-29,BC,ACCUMULATION
MDXG,2024-04-25,SPRING,MARKUP
MDXG,2024-02-29,SOS,DISTRIBUTION
MDXH,2025-09-22,BC,ACCUMULATION
MDXH,2025-10-27,SOS,DISTRIBUTION
MDY,2025-08-22,BC,ACCUMULATION
MEC,2025-10-21,BC,ACCUMULATION
MEC,2024-06-24,SOS,DISTRIBUTION
MEDP,2025-10-01,BC,ACCUMULATION
MEDP,2025-10-23,SOS,DISTRIBUTION
MED,2024-11-05,BC,DISTRIBUTION
MEDX,2025-10-01,BC,ACCUMULATION
MEDX,2025-12-16,SOS,DISTRIBUTION
MEDX,2024-04-04,SOW,ACCUMULATION
MEGL,2025-12-08,BC,DISTRIBUTION
MEG,2025-02-27,BC,ACCUMULATION
MEM,2025-01-21,BC,DISTRIBUTION
MEM,2024-04-22,SPRING,MARKDOWN
MEM,2024-04-18,SOW,MARKUP
MELI,2024-08-05,BC,MARKDOWN
MELI,2025-05-07,SPRING,DISTRIBUTION
MEI,2025-12-04,BC,ACCUMULATION
MEI,2025-12-01,SPRING,MARKDOWN
MEI,2025-03-06,SOW,DISTRIBUTION
MEOH,2025-10-31,BC,ACCUMULATION
MEOH,2024-08-05,SPRING,MARKUP
MEOH,2024-09-09,SOW,DISTRIBUTION
MERC,2025-07-28,BC,DISTRIBUTION
MESO,2025-09-19,BC,DISTRIBUTION
META,2025-01-27,BC,MARKDOWN
META,2025-03-21,SPRING,DISTRIBUTION
META,2025-08-01,SOS,ACCUMULATION
MET,2025-02-06,BC,DISTRIBUTION
MET,2024-10-31,SPRING,MARKDOWN
MET,2024-11-21,SOS,ACCUMULATION
METC,2025-09-18,SOS,DISTRIBUTION
METCZ,2025-10-07,SOS,DISTRIBUTION
METW,2025-11-21,SPRING,ACCUMULATION
METD,2025-10-31,BC,DISTRIBUTION
METV,2024-12-20,BC,DISTRIBUTION
METV,2025-02-21,SOS,DISTRIBUTION
MFA,2025-02-19,BC,MARKUP
MFA,2024-02-29,SOS,DISTRIBUTION
MEXX,2025-09-11,BC,ACCUMULATION
MFG,2025-11-11,BC,ACCUMULATION
MFG,2025-11-14,SOS,DISTRIBUTION
MFI,2025-05-30,BC,ACCUMULATION
MFI,2025-05-09,SPRING,ACCUMULATION
MFI,2025-06-11,SOS,DISTRIBUTION
MFICL,2024-12-06,BC,ACCUMULATION
MFIN,2025-07-01,BC,ACCUMULATION
MFIN,2024-04-30,SOW,ACCUMULATION
